id_tormento,id_alma,tipo_tormento,nivel_intensidad,duracion_horas,responsable_demonio,resultado_final
4337,8754,Cámara de hielo,6.0,43,168,Desintegrada
4338,5224,Laberinto sin salida,3.0,901,483,Desintegrada
4339,4898,Cámara de hielo,10.0,795,387,Sobrevive
4340,7318,Grito eterno,4.0,438,400,Desintegrada
4341,6245,Laberinto sin salida,4.0,842,75,Reincidente
4342,5816,Baño de lava,4.0,188,436,Reincidente
4343,3687,Cámara de hielo,1.0,840,456,Reincidente
4344,7480,Cámara de hielo,7.0,785,335,Reincidente
4345,8366,Grito eterno,4.0,745,6,Transferida
4346,6330,Cámara de hielo,4.0,247,330,Desintegrada
4347,3072,Grito eterno,8.0,362,184,Reincidente
4348,2906,Cámara de hielo,10.0,847,37,Transferida
4349,9602,Laberinto sin salida,9.0,565,22,Desintegrada
4350,8954,Cámara de hielo,1.0,298,278,Transferida
4351,1904,Grito eterno,10.0,444,322,Desintegrada
4352,8681,Cámara de hielo,10.0,26,377,Reincidente
4353,4675,Loop de reuniones,1.0,199,404,Sobrevive
4354,8562,Laberinto sin salida,4.0,810,199,Sobrevive
4355,2334,Laberinto sin salida,1.0,285,238,Transferida
4356,4079,Cámara de hielo,7.0,793,212,Desintegrada
4357,27,Baño de lava,1.0,845,129,Transferida
4358,7416,Grito eterno,6.0,832,64,Desintegrada
4359,1934,Loop de reuniones,6.0,465,289,Transferida
4360,2977,Baño de lava,4.0,622,265,Desintegrada
4361,2270,Laberinto sin salida,7.0,290,360,Reincidente
4362,1526,Grito eterno,9.0,501,290,Desintegrada
4363,1887,Baño de lava,1.0,693,152,Desintegrada
4364,210,Cámara de hielo,10.0,359,211,Desintegrada
4365,6863,Cámara de hielo,4.0,62,171,???
4366,8009,Laberinto sin salida,2.0,235,220,Desintegrada
4367,7335,Baño de lava,4.0,559,474,Transferida
4368,9347,Grito eterno,1.0,666,481,Desintegrada
4369,847,Grito eterno,5.0,675,47,Reincidente
4370,461,Laberinto sin salida,9.0,598,105,Reincidente
4371,8920,Cámara de hielo,6.0,729,477,Reincidente
4372,9629,Baño de lava,10.0,27,187,Transferida
4373,8935,Grito eterno,2.0,618,226,Reincidente
4374,1978,Loop de reuniones,4.0,675,71,Desintegrada
4375,9652,Cámara de hielo,7.0,542,379,Sobrevive
4376,3549,Baño de lava,9.0,398,340,Sobrevive
4377,5843,Laberinto sin salida,7.0,923,53,Reincidente
4378,715,Laberinto sin salida,3.0,933,139,Transferida
4379,7579,Baño de lava,9.0,945,34,Desintegrada
4380,3544,Laberinto sin salida,4.0,287,306,Desintegrada
4381,3910,Loop de reuniones,5.0,966,327,Desintegrada
4382,7439,Loop de reuniones,10.0,218,279,Reincidente
4383,2401,Loop de reuniones,5.0,229,257,Reincidente
4384,1131,Loop de reuniones,9.0,260,157,Reincidente
4385,9121,Cámara de hielo,4.0,452,338,Desintegrada
4386,2761,Cámara de hielo,5.0,37,87,Desintegrada
4387,7977,Loop de reuniones,10.0,497,415,Transferida
4388,6070,Grito eterno,7.0,824,193,Reincidente
4389,7079,Cámara de hielo,2.0,345,398,Sobrevive
4390,3256,Cámara de hielo,8.0,531,253,Desintegrada
4391,8768,Loop de reuniones,7.0,290,369,Reincidente
4392,7066,Grito eterno,1.0,71,176,Sobrevive
4393,9797,Baño de lava,9.0,621,9999,Transferida
4394,523,Baño de lava,2.0,565,485,Sobrevive
4395,522,Cámara de hielo,6.0,456,37,Sobrevive
4396,5307,Loop de reuniones,6.0,511,305,???
4397,4793,Loop de reuniones,9.0,5,489,Sobrevive
4398,1812,Cámara de hielo,6.0,307,31,Desintegrada
4399,5021,Cámara de hielo,5.0,909,351,Sobrevive
4400,2205,Laberinto sin salida,10.0,394,188,Reincidente
4401,9744,Loop de reuniones,5.0,40,214,Desintegrada
4402,8306,Baño de lava,5.0,841,436,Reincidente
4403,6674,Grito eterno,6.0,90,416,Desintegrada
4404,938,Baño de lava,3.0,690,20,Sobrevive
4405,2570,Loop de reuniones,2.0,210,395,Reincidente
4406,3832,Cámara de hielo,6.0,609,316,Sobrevive
4407,9201,Baño de lava,5.0,516,258,Reincidente
4408,221,Laberinto sin salida,6.0,367,310,Sobrevive
4409,9074,Cámara de hielo,10.0,410,236,Desintegrada
4410,8011,Loop de reuniones,1.0,593,256,Transferida
4411,6862,Cámara de hielo,5.0,516,486,Transferida
4412,8143,Baño de lava,6.0,813,363,Reincidente
4413,5142,Loop de reuniones,10.0,381,62,Transferida
4414,9865,Cámara de hielo,8.0,747,478,???
4415,5461,Baño de lava,3.0,226,323,Sobrevive
4416,8725,Laberinto sin salida,3.0,734,347,Desintegrada
4417,8803,Baño de lava,8.0,778,445,Sobrevive
4418,1308,Loop de reuniones,6.0,597,413,Desintegrada
4419,9564,Cámara de hielo,10.0,472,63,Transferida
4420,7815,Baño de lava,5.0,130,288,Reincidente
4421,8706,Baño de lava,1.0,557,309,Reincidente
4422,5564,Baño de lava,7.0,215,384,Desintegrada
4423,7067,Loop de reuniones,9.0,985,330,Transferida
4424,2354,Grito eterno,7.0,271,364,Sobrevive
4425,5550,Cámara de hielo,4.0,376,476,Desintegrada
4426,1415,Loop de reuniones,3.0,421,90,Transferida
4427,4141,Grito eterno,9.0,622,237,Sobrevive
4428,2120,Loop de reuniones,3.0,254,202,Transferida
4429,3084,Loop de reuniones,8.0,876,234,Reincidente
4430,7196,Grito eterno,2.0,65,124,Sobrevive
4431,7044,Cámara de hielo,2.0,846,490,Sobrevive
4432,2289,Grito eterno,7.0,214,186,Transferida
4433,3351,Baño de lava,6.0,69,41,Sobrevive
4434,2528,Laberinto sin salida,5.0,348,283,???
4435,7502,Grito eterno,10.0,992,173,Reincidente
4436,4973,Cámara de hielo,2.0,349,274,Sobrevive
4437,8790,Cámara de hielo,3.0,176,351,Transferida
4438,4850,Grito eterno,2.0,899,256,Sobrevive
4439,4246,Grito eterno,5.0,790,75,Reincidente
4440,1927,Laberinto sin salida,1.0,424,166,Desintegrada
4441,516,Laberinto sin salida,5.0,464,464,Transferida
4442,3169,Laberinto sin salida,7.0,313,276,Sobrevive
4443,5927,Laberinto sin salida,1.0,223,63,Transferida
4444,5297,Loop de reuniones,9.0,876,427,Reincidente
4445,6750,Loop de reuniones,1.0,613,9999,Sobrevive
4446,5386,Loop de reuniones,1.0,846,262,Sobrevive
4447,1409,Loop de reuniones,,526,47,Transferida
4448,5070,Loop de reuniones,4.0,812,227,Transferida
4449,9696,Baño de lava,2.0,801,456,Sobrevive
4450,8593,Cámara de hielo,2.0,181,111,Reincidente
4451,2296,Grito eterno,1.0,650,278,Transferida
4452,4582,Loop de reuniones,6.0,48,18,Transferida
4453,4574,Loop de reuniones,6.0,376,171,Sobrevive
4454,5647,Grito eterno,1.0,40,24,Desintegrada
4455,6625,Cámara de hielo,1.0,909,13,Transferida
4456,4998,Laberinto sin salida,4.0,914,86,Desintegrada
4457,1193,Loop de reuniones,10.0,579,159,Sobrevive
4458,5524,Laberinto sin salida,9.0,428,488,Desintegrada
4459,59,Loop de reuniones,5.0,819,417,Desintegrada
4460,3224,Laberinto sin salida,10.0,347,71,Transferida
4461,7100,Baño de lava,4.0,864,353,Sobrevive
4462,6202,Loop de reuniones,7.0,612,176,Transferida
4463,8794,Loop de reuniones,4.0,760,148,Desintegrada
4464,3778,Grito eterno,8.0,951,399,Sobrevive
4465,7069,Loop de reuniones,4.0,873,349,Transferida
4466,3806,Grito eterno,5.0,640,223,Sobrevive
4467,3717,Grito eterno,2.0,917,142,Transferida
4468,7293,Baño de lava,8.0,345,119,Transferida
4469,7391,Grito eterno,10.0,62,164,Desintegrada
4470,578,Grito eterno,9.0,753,249,Desintegrada
4471,5370,Laberinto sin salida,3.0,458,62,Desintegrada
4472,6479,Laberinto sin salida,7.0,649,172,Sobrevive
4473,6497,Cámara de hielo,6.0,918,302,Transferida
4474,9659,Loop de reuniones,2.0,726,254,Reincidente
4475,3542,Grito eterno,1.0,211,447,Reincidente
4476,7779,Loop de reuniones,4.0,665,499,Desintegrada
4477,6849,Laberinto sin salida,7.0,638,416,Desintegrada
4478,518,Grito eterno,6.0,294,101,Sobrevive
4479,1015,Baño de lava,6.0,646,443,Reincidente
4480,2873,Grito eterno,7.0,752,245,Desintegrada
4481,6885,Grito eterno,8.0,859,50,Reincidente
4482,5173,Grito eterno,6.0,822,5,Reincidente
4483,6282,Cámara de hielo,5.0,428,83,Desintegrada
4484,8494,Laberinto sin salida,9.0,980,448,Desintegrada
4485,3123,Laberinto sin salida,6.0,388,258,Sobrevive
4486,5292,Cámara de hielo,4.0,543,268,Sobrevive
4487,4673,Cámara de hielo,9.0,45,403,Reincidente
4488,2314,Baño de lava,7.0,482,281,Sobrevive
4489,7231,Laberinto sin salida,5.0,761,275,Desintegrada
4490,1935,Cámara de hielo,2.0,608,278,Reincidente
4491,5671,Cámara de hielo,,235,397,Transferida
4492,8224,Loop de reuniones,6.0,736,299,Sobrevive
4493,4093,Baño de lava,4.0,130,415,Reincidente
4494,4912,Grito eterno,10.0,891,43,Reincidente
4495,1593,Loop de reuniones,8.0,893,51,Reincidente
4496,5085,Laberinto sin salida,1.0,398,374,???
4497,9891,Loop de reuniones,4.0,51,153,Transferida
4498,1311,Grito eterno,4.0,232,167,Reincidente
4499,2199,Baño de lava,10.0,25,62,Sobrevive
4500,7738,Loop de reuniones,10.0,277,103,Reincidente
4501,6392,Loop de reuniones,2.0,483,222,Reincidente
4502,3014,Loop de reuniones,3.0,113,386,???
4503,412,Baño de lava,3.0,501,18,Sobrevive
4504,3499,Laberinto sin salida,4.0,929,485,Sobrevive
4505,5862,Baño de lava,8.0,248,72,Reincidente
4506,4881,Laberinto sin salida,7.0,339,130,Transferida
4507,2830,Loop de reuniones,4.0,688,116,Sobrevive
4508,3251,Grito eterno,10.0,295,111,Desintegrada
4509,445,Baño de lava,1.0,249,445,Transferida
4510,371,Baño de lava,3.0,858,190,Transferida
4511,9447,Cámara de hielo,10.0,941,371,Reincidente
4512,4331,Grito eterno,1.0,638,226,Sobrevive
4513,5377,Loop de reuniones,9.0,423,225,Desintegrada
4514,7709,Cámara de hielo,6.0,12,361,Reincidente
4515,2798,Loop de reuniones,2.0,36,70,Desintegrada
4516,9817,Baño de lava,2.0,245,303,Sobrevive
4517,9107,Laberinto sin salida,4.0,271,318,Desintegrada
4518,1863,Grito eterno,10.0,772,308,Reincidente
4519,3828,Baño de lava,1.0,599,491,Reincidente
4520,4975,Loop de reuniones,3.0,628,176,Sobrevive
4521,7734,Grito eterno,10.0,356,412,Desintegrada
4522,7247,Cámara de hielo,4.0,766,369,Sobrevive
4523,5861,Laberinto sin salida,8.0,113,296,Reincidente
4524,935,Grito eterno,10.0,453,477,Transferida
4525,5676,Loop de reuniones,1.0,917,38,Sobrevive
4526,6624,Loop de reuniones,9.0,416,102,Transferida
4527,6420,Grito eterno,6.0,446,444,Desintegrada
4528,2019,Laberinto sin salida,4.0,953,480,Sobrevive
4529,781,Baño de lava,4.0,891,226,Transferida
4530,8444,Baño de lava,7.0,679,446,Transferida
4531,675,Cámara de hielo,9.0,516,257,Sobrevive
4532,3786,Cámara de hielo,9.0,743,361,Transferida
4533,2276,Baño de lava,7.0,52,497,Sobrevive
4534,4935,Cámara de hielo,9.0,330,229,Reincidente
4535,6687,Loop de reuniones,4.0,327,377,Transferida
4536,5994,Cámara de hielo,9.0,456,483,Sobrevive
4537,4592,Laberinto sin salida,3.0,167,102,Sobrevive
4538,853,Grito eterno,5.0,744,209,Desintegrada
4539,6354,Grito eterno,5.0,938,21,Transferida
4540,2082,Loop de reuniones,5.0,186,353,Desintegrada
4541,5226,Cámara de hielo,10.0,972,236,Reincidente
4542,5605,Loop de reuniones,1.0,536,487,Sobrevive
4543,2665,Laberinto sin salida,6.0,868,62,Reincidente
4544,1853,Loop de reuniones,6.0,819,434,Desintegrada
4545,607,Baño de lava,8.0,888,2,Transferida
4546,1142,Cámara de hielo,5.0,652,261,Sobrevive
4547,8578,Laberinto sin salida,10.0,614,443,Sobrevive
4548,5568,Grito eterno,2.0,838,83,Reincidente
4549,8602,Grito eterno,6.0,828,391,Reincidente
4550,2783,Laberinto sin salida,10.0,82,34,Transferida
4551,7495,Grito eterno,9.0,599,45,Reincidente
4552,9796,Grito eterno,7.0,338,1,Sobrevive
4553,8738,Grito eterno,9.0,79,178,Desintegrada
4554,8518,Baño de lava,1.0,199,261,Reincidente
4555,2585,Laberinto sin salida,8.0,510,498,Sobrevive
4556,7403,Laberinto sin salida,8.0,687,161,Reincidente
4557,129,Laberinto sin salida,3.0,164,479,Desintegrada
4558,1594,Baño de lava,1.0,89,35,Reincidente
4559,2541,Loop de reuniones,8.0,484,461,Transferida
4560,8693,Baño de lava,7.0,993,496,Sobrevive
4561,6571,Laberinto sin salida,3.0,708,391,Sobrevive
4562,6312,Laberinto sin salida,7.0,834,311,Sobrevive
4563,854,Grito eterno,6.0,286,320,Sobrevive
4564,1285,Baño de lava,9.0,700,345,Reincidente
4565,5998,Cámara de hielo,7.0,205,225,Desintegrada
4566,4020,Cámara de hielo,4.0,203,269,Sobrevive
4567,2417,Grito eterno,8.0,963,500,Reincidente
4568,2454,Loop de reuniones,8.0,523,204,Transferida
4569,9284,Grito eterno,6.0,714,396,Reincidente
4570,7843,Grito eterno,7.0,486,173,Reincidente
4571,6592,Baño de lava,10.0,747,185,Reincidente
4572,5646,Baño de lava,5.0,388,483,Sobrevive
4573,8634,Baño de lava,10.0,986,255,???
4574,3910,Laberinto sin salida,6.0,425,178,Desintegrada
4575,933,Loop de reuniones,1.0,136,457,Transferida
4576,9839,Grito eterno,7.0,751,116,Reincidente
4577,1071,Loop de reuniones,2.0,35,414,Reincidente
4578,9016,Baño de lava,6.0,795,362,Reincidente
4579,317,Cámara de hielo,2.0,305,81,Reincidente
4580,9619,Baño de lava,5.0,596,290,Transferida
4581,6209,Laberinto sin salida,2.0,10,145,Sobrevive
4582,3434,Cámara de hielo,4.0,211,75,Sobrevive
4583,2294,Laberinto sin salida,1.0,75,302,Desintegrada
4584,1547,Cámara de hielo,3.0,134,424,Desintegrada
4585,7654,Grito eterno,8.0,268,92,Desintegrada
4586,3836,Laberinto sin salida,5.0,17,267,Desintegrada
4587,7887,Cámara de hielo,2.0,760,120,???
4588,3909,Loop de reuniones,,963,457,Transferida
4589,7147,Grito eterno,4.0,753,142,Transferida
4590,2833,Laberinto sin salida,8.0,92,278,Reincidente
4591,3511,Cámara de hielo,5.0,505,358,Desintegrada
4592,616,Laberinto sin salida,4.0,78,452,Reincidente
4593,4589,Grito eterno,3.0,821,176,Reincidente
4594,2209,Laberinto sin salida,7.0,331,317,Reincidente
4595,8601,Cámara de hielo,7.0,76,276,???
4596,7247,Loop de reuniones,7.0,151,87,Reincidente
4597,9507,Loop de reuniones,9.0,649,496,Transferida
4598,4738,Cámara de hielo,8.0,702,43,Desintegrada
4599,7626,Loop de reuniones,5.0,1,297,Reincidente
4600,6278,Grito eterno,9.0,602,489,Desintegrada
4601,7814,Laberinto sin salida,4.0,940,376,Desintegrada
4602,7151,Loop de reuniones,7.0,996,409,Reincidente
4603,6157,Laberinto sin salida,6.0,58,343,Transferida
4604,2096,Loop de reuniones,2.0,312,13,Sobrevive
4605,6431,Loop de reuniones,10.0,894,180,Transferida
4606,1783,Cámara de hielo,5.0,217,183,Reincidente
4607,4123,Cámara de hielo,2.0,821,27,???
4608,3518,Cámara de hielo,1.0,87,427,Sobrevive
4609,2559,Baño de lava,,110,210,Reincidente
4610,5435,Loop de reuniones,4.0,863,257,Sobrevive
4611,9756,Laberinto sin salida,3.0,263,140,Sobrevive
4612,2763,Baño de lava,10.0,19,276,Sobrevive
4613,988,Grito eterno,9.0,980,466,Reincidente
4614,2457,Cámara de hielo,7.0,42,407,Reincidente
4615,7018,Baño de lava,3.0,516,9999,Transferida
4616,5913,Cámara de hielo,1.0,357,465,Reincidente
4617,1974,Loop de reuniones,7.0,841,133,Transferida
4618,9797,Grito eterno,6.0,619,60,Sobrevive
4619,8329,Cámara de hielo,8.0,15,305,Desintegrada
4620,6993,Loop de reuniones,7.0,889,1,Sobrevive
4621,5663,Grito eterno,7.0,181,231,Transferida
4622,6558,Grito eterno,7.0,855,6,Reincidente
4623,7780,Cámara de hielo,8.0,669,332,Sobrevive
4624,6783,Cámara de hielo,8.0,176,343,Desintegrada
4625,3703,Grito eterno,10.0,367,232,Transferida
4626,5979,Loop de reuniones,6.0,103,320,Sobrevive
4627,2788,Cámara de hielo,10.0,710,491,Desintegrada
4628,3630,Cámara de hielo,7.0,236,104,Transferida
4629,163,Loop de reuniones,7.0,411,127,Transferida
4630,9330,Cámara de hielo,6.0,913,205,Reincidente
4631,2787,Grito eterno,8.0,501,104,Reincidente
4632,847,Loop de reuniones,1.0,580,339,Desintegrada
4633,9689,Cámara de hielo,8.0,693,336,Desintegrada
4634,3271,Laberinto sin salida,5.0,69,177,Sobrevive
4635,5148,Cámara de hielo,6.0,845,176,Reincidente
4636,6474,Grito eterno,8.0,366,426,Reincidente
4637,612,Loop de reuniones,6.0,183,240,Reincidente
4638,7562,Loop de reuniones,10.0,229,32,Transferida
4639,8233,Laberinto sin salida,1.0,573,190,Desintegrada
4640,3560,Cámara de hielo,8.0,656,7,Desintegrada
4641,1753,Baño de lava,1.0,479,389,Transferida
4642,2600,Baño de lava,8.0,817,319,Sobrevive
4643,8530,Cámara de hielo,4.0,503,301,Reincidente
4644,4669,Cámara de hielo,10.0,275,106,Sobrevive
4645,5681,Cámara de hielo,4.0,958,49,Reincidente
4646,5107,Baño de lava,3.0,315,193,Sobrevive
4647,5805,Baño de lava,7.0,226,215,Transferida
4648,5403,Cámara de hielo,9.0,98,326,Reincidente
4649,1901,Cámara de hielo,4.0,120,153,Reincidente
4650,4386,Cámara de hielo,4.0,64,158,Sobrevive
4651,8753,Grito eterno,1.0,660,162,Sobrevive
4652,1446,Grito eterno,7.0,482,354,Sobrevive
4653,7860,Laberinto sin salida,6.0,573,219,Sobrevive
4654,2678,Grito eterno,8.0,1000,455,Reincidente
4655,3429,Loop de reuniones,6.0,624,55,Reincidente
4656,2269,Cámara de hielo,9.0,154,277,Transferida
4657,3543,Laberinto sin salida,2.0,753,294,Sobrevive
4658,4820,Loop de reuniones,8.0,571,390,Desintegrada
4659,5480,Grito eterno,9.0,535,360,Desintegrada
4660,3280,Baño de lava,3.0,888,254,Transferida
4661,2865,Baño de lava,3.0,995,316,Desintegrada
4662,348,Grito eterno,8.0,101,360,Desintegrada
4663,6294,Laberinto sin salida,8.0,181,80,Reincidente
4664,8696,Cámara de hielo,1.0,362,355,Reincidente
4665,5023,Baño de lava,3.0,605,312,Transferida
4666,9069,Baño de lava,3.0,535,304,Desintegrada
4667,8607,Baño de lava,9.0,799,314,Reincidente
4668,86,Loop de reuniones,,499,38,Transferida
4669,3201,Grito eterno,9.0,865,282,Sobrevive
4670,8456,Cámara de hielo,1.0,491,430,Transferida
4671,3574,Loop de reuniones,7.0,75,163,Transferida
4672,8244,Baño de lava,9.0,537,96,Sobrevive
4673,5847,Laberinto sin salida,6.0,780,431,Transferida
4674,416,Loop de reuniones,3.0,345,198,Transferida
4675,1946,Loop de reuniones,6.0,134,249,Sobrevive
4676,6265,Loop de reuniones,2.0,310,266,Desintegrada
4677,2283,Loop de reuniones,6.0,928,9999,Transferida
4678,7640,Laberinto sin salida,7.0,633,102,Reincidente
4679,9556,Grito eterno,8.0,644,13,Transferida
4680,4698,Laberinto sin salida,1.0,159,53,Reincidente
4681,7263,Baño de lava,,668,203,Sobrevive
4682,4454,Laberinto sin salida,9.0,140,287,Sobrevive
4683,4049,Loop de reuniones,8.0,10,434,Reincidente
4684,6046,Baño de lava,3.0,449,95,Transferida
4685,4296,Laberinto sin salida,5.0,586,226,Transferida
4686,7741,Baño de lava,4.0,260,346,Reincidente
4687,2741,Cámara de hielo,5.0,73,264,???
4688,5336,Baño de lava,10.0,752,327,Sobrevive
4689,8411,Cámara de hielo,9.0,260,315,Transferida
4690,5934,Cámara de hielo,9.0,553,118,Sobrevive
4691,3214,Cámara de hielo,7.0,145,5,Transferida
4692,3616,Laberinto sin salida,3.0,341,317,Desintegrada
4693,8,Baño de lava,4.0,935,151,Sobrevive
4694,3540,Grito eterno,1.0,63,494,Reincidente
4695,9007,Cámara de hielo,10.0,345,347,Reincidente
4696,886,Loop de reuniones,8.0,736,144,???
4697,2154,Laberinto sin salida,8.0,390,215,Reincidente
4698,7025,Baño de lava,6.0,521,229,Sobrevive
4699,3217,Laberinto sin salida,6.0,650,34,Transferida
4700,4299,Laberinto sin salida,10.0,266,8,Sobrevive
4701,4508,Loop de reuniones,9.0,640,191,Sobrevive
4702,9145,Loop de reuniones,10.0,831,358,Reincidente
4703,6228,Grito eterno,7.0,799,401,Transferida
4704,7829,Baño de lava,7.0,998,88,Reincidente
4705,1908,Baño de lava,5.0,679,29,Transferida
4706,1870,Grito eterno,8.0,758,397,Transferida
4707,1279,Loop de reuniones,8.0,303,92,Transferida
4708,3624,Cámara de hielo,,186,238,Desintegrada
4709,2558,Baño de lava,8.0,241,473,Reincidente
4710,6275,Baño de lava,7.0,210,207,Reincidente
4711,7696,Loop de reuniones,2.0,288,283,Reincidente
4712,8370,Baño de lava,8.0,752,461,Transferida
4713,1322,Grito eterno,3.0,482,26,Transferida
4714,9647,Cámara de hielo,4.0,136,115,Transferida
4715,1243,Laberinto sin salida,3.0,3,461,Sobrevive
4716,778,Laberinto sin salida,1.0,495,136,Transferida
4717,9870,Baño de lava,6.0,412,104,Transferida
4718,9534,Baño de lava,5.0,491,304,Transferida
4719,1923,Laberinto sin salida,7.0,56,161,Transferida
4720,9347,Loop de reuniones,2.0,702,165,Sobrevive
4721,3154,Loop de reuniones,10.0,366,247,Transferida
4722,1772,Laberinto sin salida,2.0,741,361,Transferida
4723,8607,Loop de reuniones,2.0,188,235,Sobrevive
4724,6043,Cámara de hielo,5.0,653,495,Desintegrada
4725,1009,Loop de reuniones,6.0,464,456,Sobrevive
4726,9758,Grito eterno,2.0,575,13,Desintegrada
4727,7615,Baño de lava,10.0,928,79,Reincidente
4728,987,Baño de lava,6.0,129,479,Sobrevive
4729,8038,Cámara de hielo,6.0,585,398,Sobrevive
4730,6078,Loop de reuniones,2.0,333,193,Reincidente
4731,2968,Loop de reuniones,7.0,912,476,Reincidente
4732,1803,Baño de lava,5.0,122,288,Desintegrada
4733,3290,Baño de lava,6.0,30,291,Sobrevive
4734,9513,Cámara de hielo,6.0,624,468,Transferida
4735,4865,Cámara de hielo,10.0,212,293,Transferida
4736,4575,Laberinto sin salida,2.0,431,67,Reincidente
4737,2369,Loop de reuniones,1.0,684,366,Sobrevive
4738,8788,Grito eterno,4.0,68,223,Sobrevive
4739,8477,Grito eterno,10.0,888,478,Reincidente
4740,4499,Grito eterno,6.0,301,230,Sobrevive
4741,3647,Laberinto sin salida,9.0,794,214,Desintegrada
4742,4245,Laberinto sin salida,5.0,316,335,Desintegrada
4743,4458,Loop de reuniones,5.0,939,443,Sobrevive
4744,7726,Grito eterno,5.0,352,150,Desintegrada
4745,7402,Cámara de hielo,10.0,928,195,Sobrevive
4746,4039,Grito eterno,8.0,465,306,Reincidente
4747,309,Laberinto sin salida,2.0,101,138,Transferida
4748,3080,Loop de reuniones,4.0,495,385,Sobrevive
4749,9133,Loop de reuniones,4.0,273,203,Transferida
4750,8460,Grito eterno,3.0,371,94,Desintegrada
4751,5273,Grito eterno,1.0,681,479,Desintegrada
4752,3325,Baño de lava,6.0,997,203,Transferida
4753,6640,Laberinto sin salida,5.0,398,464,Desintegrada
4754,6773,Loop de reuniones,3.0,200,391,Sobrevive
4755,9191,Laberinto sin salida,6.0,583,178,Sobrevive
4756,1691,Laberinto sin salida,9.0,726,28,Reincidente
4757,6415,Laberinto sin salida,7.0,394,326,Desintegrada
4758,7142,Laberinto sin salida,5.0,451,282,Sobrevive
4759,795,Grito eterno,6.0,962,387,Transferida
4760,1432,Cámara de hielo,6.0,81,494,Sobrevive
4761,3638,Laberinto sin salida,4.0,95,298,Sobrevive
4762,5779,Baño de lava,8.0,596,491,Reincidente
4763,5019,Loop de reuniones,1.0,643,393,Reincidente
4764,8784,Loop de reuniones,5.0,568,246,Sobrevive
4765,4740,Cámara de hielo,,680,142,Desintegrada
4766,4735,Grito eterno,7.0,73,343,Desintegrada
4767,1745,Baño de lava,6.0,144,248,Reincidente
4768,9168,Loop de reuniones,5.0,63,252,Reincidente
4769,2266,Grito eterno,3.0,860,161,Reincidente
4770,108,Grito eterno,9.0,319,171,Desintegrada
4771,5924,Loop de reuniones,2.0,412,386,Sobrevive
4772,1073,Loop de reuniones,9.0,458,311,Sobrevive
4773,1795,Loop de reuniones,10.0,679,340,Transferida
4774,1833,Cámara de hielo,1.0,724,20,Sobrevive
4775,7205,Cámara de hielo,5.0,694,279,Desintegrada
4776,2017,Cámara de hielo,8.0,499,366,Desintegrada
4777,9402,Cámara de hielo,6.0,225,67,Transferida
4778,6537,Laberinto sin salida,9.0,375,170,Reincidente
4779,8148,Laberinto sin salida,7.0,926,234,Desintegrada
4780,5114,Baño de lava,3.0,832,1,Sobrevive
4781,4518,Loop de reuniones,9.0,444,78,Reincidente
4782,5108,Laberinto sin salida,1.0,844,280,Sobrevive
4783,5443,Grito eterno,7.0,30,92,Desintegrada
4784,6333,Cámara de hielo,5.0,905,15,Desintegrada
4785,4095,Baño de lava,4.0,616,244,Transferida
4786,7582,Baño de lava,2.0,422,67,Transferida
4787,6944,Loop de reuniones,7.0,259,250,Desintegrada
4788,6063,Baño de lava,1.0,741,328,Sobrevive
4789,7959,Baño de lava,8.0,702,371,Reincidente
4790,4548,Loop de reuniones,3.0,964,245,Reincidente
4791,9649,Cámara de hielo,2.0,522,12,Desintegrada
4792,2903,Baño de lava,3.0,251,447,Sobrevive
4793,8699,Laberinto sin salida,7.0,943,356,Reincidente
4794,1093,Laberinto sin salida,4.0,274,487,Reincidente
4795,2477,Baño de lava,4.0,937,233,Sobrevive
4796,6603,Baño de lava,4.0,421,400,Transferida
4797,2198,Grito eterno,6.0,381,390,???
4798,7031,Baño de lava,10.0,529,358,Desintegrada
4799,844,Grito eterno,6.0,485,104,Sobrevive
4800,4076,Grito eterno,1.0,844,133,Reincidente
4801,8017,Cámara de hielo,4.0,320,315,Transferida
4802,3415,Loop de reuniones,10.0,685,433,Desintegrada
4803,6715,Laberinto sin salida,8.0,738,169,Desintegrada
4804,1081,Grito eterno,5.0,482,452,Sobrevive
4805,8032,Loop de reuniones,2.0,667,39,Transferida
4806,334,Cámara de hielo,5.0,347,103,Desintegrada
4807,5251,Baño de lava,9.0,35,337,???
4808,8755,Laberinto sin salida,4.0,712,305,Sobrevive
4809,1985,Loop de reuniones,10.0,183,131,Sobrevive
4810,9721,Cámara de hielo,3.0,365,398,Reincidente
4811,335,Baño de lava,2.0,14,163,???
4812,2,Cámara de hielo,6.0,4,208,Reincidente
4813,5286,Loop de reuniones,10.0,168,413,Transferida
4814,773,Laberinto sin salida,3.0,497,242,Transferida
4815,1489,Baño de lava,3.0,349,386,Transferida
4816,8112,Loop de reuniones,2.0,43,131,Sobrevive
4817,5616,Laberinto sin salida,3.0,617,370,Transferida
4818,4586,Loop de reuniones,4.0,271,110,Desintegrada
4819,5890,Grito eterno,6.0,878,436,Reincidente
4820,7182,Grito eterno,9.0,256,183,Sobrevive
4821,9544,Loop de reuniones,10.0,337,459,Desintegrada
4822,7086,Laberinto sin salida,10.0,262,137,Desintegrada
4823,6451,Cámara de hielo,4.0,755,372,Desintegrada
4824,6293,Loop de reuniones,4.0,992,296,Transferida
4825,8634,Grito eterno,10.0,472,304,Desintegrada
4826,8662,Grito eterno,8.0,894,431,Sobrevive
