id_tormento,id_alma,tipo_tormento,nivel_intensidad,duracion_horas,responsable_demonio,resultado_final
3848,4738,Grito eterno,9,549,114,Reincidente
3849,9026,Cámara de hielo,3,200,232,Reincidente
3850,5125,Laberinto sin salida,9,57,130,Transferida
3851,5465,Cámara de hielo,7,145,71,Desintegrada
3852,5986,Laberinto sin salida,5,522,270,Reincidente
3853,1673,Cámara de hielo,9,741,277,Transferida
3854,7756,Baño de lava,8,280,242,Desintegrada
3855,3043,Loop de reuniones,5,540,115,Reincidente
3856,582,Baño de lava,3,632,440,Reincidente
3857,783,Laberinto sin salida,10,215,439,Desintegrada
3858,6027,Cámara de hielo,4,347,8,Transferida
3859,2932,Loop de reuniones,7,531,330,Reincidente
3860,7357,Cámara de hielo,2,439,157,Reincidente
3861,793,Loop de reuniones,6,964,191,Transferida
3862,9149,Laberinto sin salida,10,879,19,Desintegrada
3863,5350,Baño de lava,9,655,80,Sobrevive
3864,6202,Grito eterno,5,609,468,Sobrevive
3865,5793,Grito eterno,3,584,491,Transferida
3866,8283,Laberinto sin salida,9,614,286,Reincidente
3867,6917,Grito eterno,8,436,361,Transferida
3868,3792,Baño de lava,8,978,109,Sobrevive
3869,3444,Cámara de hielo,7,399,387,Sobrevive
3870,2554,Laberinto sin salida,1,292,234,Sobrevive
3871,7846,Cámara de hielo,2,652,73,Reincidente
3872,5158,Laberinto sin salida,1,65,276,Desintegrada
3873,8454,Baño de lava,3,75,364,Sobrevive
3874,1068,Grito eterno,1,748,372,Reincidente
3875,9122,Grito eterno,10,778,48,Sobrevive
3876,7089,Cámara de hielo,2,343,457,Reincidente
3877,2637,Baño de lava,9,509,337,Sobrevive
3878,5446,Baño de lava,7,547,284,Sobrevive
3879,4405,Laberinto sin salida,7,562,230,Reincidente
3880,3156,Baño de lava,9,417,309,Transferida
3881,8414,Grito eterno,5,954,187,Transferida
3882,1541,Baño de lava,10,626,334,Reincidente
3883,5795,Loop de reuniones,10,214,307,Reincidente
3884,2270,Grito eterno,2,318,422,Transferida
3885,9546,Laberinto sin salida,2,60,453,Reincidente
3886,6766,Laberinto sin salida,8,626,335,Desintegrada
3887,7123,Grito eterno,2,97,219,Desintegrada
3888,4009,Grito eterno,9,875,440,Sobrevive
3889,3334,Loop de reuniones,5,83,366,Reincidente
3890,1667,Loop de reuniones,5,82,237,Sobrevive
3891,7231,Cámara de hielo,2,199,113,Reincidente
3892,6617,Baño de lava,4,960,92,Desintegrada
3893,107,Loop de reuniones,5,603,81,Transferida
3894,4889,Cámara de hielo,4,725,10,Sobrevive
3895,1958,Cámara de hielo,3,935,121,Desintegrada
3896,2634,Cámara de hielo,10,282,251,Desintegrada
3897,7480,Laberinto sin salida,6,217,446,Sobrevive
3898,7022,Grito eterno,2,697,254,Sobrevive
3899,7022,Baño de lava,8,913,496,Sobrevive
3900,2737,Baño de lava,10,874,111,En proceso
3901,5422,Baño de lava,10,86,317,Reincidente
3902,7821,Cámara de hielo,5,811,217,Sobrevive
3903,7698,Loop de reuniones,1,291,377,Desintegrada
3904,1379,Baño de lava,6,565,105,Sobrevive
3905,5447,Grito eterno,9,23,351,Transferida
3906,8432,Baño de lava,3,848,85,Desintegrada
3907,8680,Loop de reuniones,10,220,189,Sobrevive
3908,4429,Baño de lava,4,700,78,Desintegrada
3909,7111,Baño de lava,4,817,92,Sobrevive
3910,1087,Cámara de hielo,9,271,128,Sobrevive
3911,6202,Laberinto sin salida,6,706,347,Desintegrada
3912,2473,Loop de reuniones,6,708,414,Sobrevive
3913,5674,Loop de reuniones,3,500,4,Desintegrada
3914,2553,Grito eterno,3,540,227,Reincidente
3915,6510,Baño de lava,3,450,277,Transferida
3916,8517,Cámara de hielo,2,847,55,Desintegrada
3917,5734,Grito eterno,3,176,372,Sobrevive
3918,7675,Loop de reuniones,9,895,318,Reincidente
3919,3498,Cámara de hielo,6,618,136,Transferida
3920,8083,Laberinto sin salida,7,91,66,Reincidente
3921,2356,Cámara de hielo,2,354,295,Desintegrada
3922,3283,Baño de lava,3,345,16,Desintegrada
3923,9180,Laberinto sin salida,3,124,464,Desintegrada
3924,6881,Laberinto sin salida,9,197,495,Transferida
3925,9794,Cámara de hielo,10,142,495,Sobrevive
3926,8952,Grito eterno,2,670,356,Sobrevive
3927,7471,Baño de lava,1,623,414,Desintegrada
3928,5076,Grito eterno,1,124,386,Sobrevive
3929,8194,Cámara de hielo,2,653,278,Sobrevive
3930,2206,Baño de lava,4,291,347,Sobrevive
3931,8830,Grito eterno,4,448,74,Transferida
3932,670,Grito eterno,3,143,84,Reincidente
3933,5493,Loop de reuniones,9,763,16,Desintegrada
3934,8691,Loop de reuniones,10,857,322,Transferida
3935,8527,Grito eterno,1,335,441,Transferida
3936,9197,Loop de reuniones,3,896,91,Desintegrada
3937,5745,Laberinto sin salida,7,32,224,Sobrevive
3938,958,Laberinto sin salida,5,855,277,Reincidente
3939,4404,Cámara de hielo,5,420,463,Desintegrada
3940,8039,Loop de reuniones,9,799,362,Reincidente
3941,962,Loop de reuniones,1,672,121,Sobrevive
3942,9538,Baño de lava,2,466,81,Reincidente
3943,941,Baño de lava,7,841,457,Desintegrada
3944,1519,Laberinto sin salida,8,448,296,Reincidente
3945,249,Cámara de hielo,6,839,394,Desintegrada
3946,5271,Grito eterno,1,308,313,Reincidente
3947,6296,Baño de lava,5,329,448,Sobrevive
3948,9515,Cámara de hielo,10,196,111,Sobrevive
3949,8680,Loop de reuniones,5,224,240,Sobrevive
3950,1787,Grito eterno,2,272,191,Transferida
3951,5948,Loop de reuniones,10,362,112,Reincidente
3952,1862,Grito eterno,8,813,175,En proceso
3953,5572,Baño de lava,4,909,360,Desintegrada
3954,9963,Loop de reuniones,6,268,221,En proceso
3955,3956,Loop de reuniones,10,544,136,Reincidente
3956,3664,Loop de reuniones,3,874,303,Desintegrada
3957,3029,Grito eterno,1,21,483,Desintegrada
3958,6441,Grito eterno,3,554,296,Desintegrada
3959,6228,Baño de lava,10,458,278,Reincidente
3960,6347,Baño de lava,1,754,115,Transferida
3961,9800,Grito eterno,10,636,129,Desintegrada
3962,9861,Laberinto sin salida,4,160,115,Sobrevive
3963,365,Baño de lava,7,48,113,Sobrevive
3964,2717,Laberinto sin salida,8,145,119,Desintegrada
3965,1930,Loop de reuniones,5,180,73,Sobrevive
3966,4313,Baño de lava,10,737,280,Desintegrada
3967,5062,Loop de reuniones,2,595,212,Sobrevive
3968,1151,Loop de reuniones,8,652,270,Desintegrada
3969,3994,Loop de reuniones,2,772,494,Desintegrada
3970,6287,Cámara de hielo,9,792,78,Desintegrada
3971,2576,Laberinto sin salida,6,126,91,Sobrevive
3972,8216,Cámara de hielo,6,152,471,Transferida
3973,7313,Loop de reuniones,4,986,288,Desintegrada
3974,4604,Cámara de hielo,3,817,74,Desintegrada
3975,9339,Laberinto sin salida,1,125,278,Sobrevive
3976,7856,Grito eterno,4,737,445,Transferida
3977,2540,Loop de reuniones,10,900,410,Sobrevive
3978,8094,Cámara de hielo,9,725,420,Reincidente
3979,8289,Loop de reuniones,6,23,448,Transferida
3980,8322,Laberinto sin salida,6,630,480,Sobrevive
3981,1432,Cámara de hielo,5,301,2,Sobrevive
3982,962,Baño de lava,3,496,464,Sobrevive
3983,3540,Baño de lava,8,242,160,Transferida
3984,7895,Loop de reuniones,9,220,377,Transferida
3985,7113,Baño de lava,10,46,366,Reincidente
3986,2133,Laberinto sin salida,5,574,394,En proceso
3987,7895,Cámara de hielo,9,147,495,Transferida
3988,6933,Cámara de hielo,3,780,219,Desintegrada
3989,934,Baño de lava,7,301,464,Transferida
3990,9760,Cámara de hielo,4,324,446,Reincidente
3991,920,Cámara de hielo,9,931,390,Transferida
3992,4934,Grito eterno,9,226,309,Sobrevive
3993,5560,Loop de reuniones,10,222,378,Desintegrada
3994,1817,Grito eterno,8,859,481,Sobrevive
3995,2385,Baño de lava,4,265,136,Reincidente
3996,4633,Cámara de hielo,9,808,190,Transferida
3997,9913,Laberinto sin salida,1,372,390,Sobrevive
3998,343,Cámara de hielo,2,392,181,Desintegrada
3999,8135,Cámara de hielo,9,584,84,Transferida
4000,3153,Laberinto sin salida,9,66,483,Transferida
4001,566,Cámara de hielo,9,828,40,Sobrevive
4002,7601,Baño de lava,4,111,251,Desintegrada
4003,2267,Loop de reuniones,4,263,249,Transferida
4004,5009,Baño de lava,4,307,388,Transferida
4005,5171,Baño de lava,1,349,491,Sobrevive
4006,3747,Laberinto sin salida,9,195,363,Reincidente
4007,4544,Loop de reuniones,6,851,232,Desintegrada
4008,8430,Baño de lava,3,661,411,Desintegrada
4009,6558,Loop de reuniones,2,512,471,Transferida
4010,9746,Cámara de hielo,7,347,430,Reincidente
4011,7217,Laberinto sin salida,4,698,118,Sobrevive
4012,8333,Cámara de hielo,4,960,427,Sobrevive
4013,40,Laberinto sin salida,2,84,334,Desintegrada
4014,5757,Cámara de hielo,7,992,330,Reincidente
4015,9049,Laberinto sin salida,7,600,387,Transferida
4016,5363,Baño de lava,7,231,250,Sobrevive
4017,2431,Baño de lava,5,627,211,Sobrevive
4018,5492,Laberinto sin salida,8,680,86,Transferida
4019,1327,Loop de reuniones,3,636,54,En proceso
4020,4562,Loop de reuniones,9,371,209,Desintegrada
4021,3126,Loop de reuniones,8,691,81,Transferida
4022,1401,Baño de lava,2,130,92,Sobrevive
4023,5637,Loop de reuniones,1,481,76,Reincidente
4024,455,Baño de lava,3,931,263,Sobrevive
4025,5212,Grito eterno,4,785,478,Desintegrada
4026,5723,Cámara de hielo,9,89,105,Sobrevive
4027,1769,Laberinto sin salida,5,41,451,Sobrevive
4028,1303,Cámara de hielo,2,602,218,Reincidente
4029,3074,Cámara de hielo,4,174,335,Reincidente
4030,5199,Cámara de hielo,6,993,322,Reincidente
4031,5856,Cámara de hielo,10,238,349,Desintegrada
4032,8436,Baño de lava,4,103,442,Reincidente
4033,125,Baño de lava,9,916,271,Desintegrada
4034,2035,Laberinto sin salida,5,323,208,Reincidente
4035,6210,Grito eterno,9,640,191,Desintegrada
4036,5553,Loop de reuniones,8,540,99,Sobrevive
4037,4057,Cámara de hielo,4,8,481,Transferida
4038,3982,Cámara de hielo,1,271,19,Desintegrada
4039,9320,Baño de lava,1,57,42,Transferida
4040,3376,Grito eterno,9,596,206,Desintegrada
4041,1143,Loop de reuniones,4,405,89,Reincidente
4042,5295,Grito eterno,9,120,413,Reincidente
4043,7685,Cámara de hielo,10,412,99,Desintegrada
4044,2895,Grito eterno,9,600,362,Desintegrada
4045,8012,Grito eterno,9,823,159,Sobrevive
4046,8055,Cámara de hielo,6,560,495,Sobrevive
4047,2533,Baño de lava,2,658,99,Desintegrada
4048,7713,Baño de lava,10,59,364,Reincidente
4049,9298,Baño de lava,2,516,190,Transferida
4050,2341,Baño de lava,6,344,40,Sobrevive
4051,8911,Baño de lava,4,131,137,Transferida
4052,1859,Laberinto sin salida,4,613,432,Sobrevive
4053,4566,Baño de lava,5,531,114,Reincidente
4054,5690,Loop de reuniones,9,123,181,Reincidente
4055,9458,Baño de lava,9,435,112,Sobrevive
4056,2297,Grito eterno,5,658,475,Transferida
4057,4942,Baño de lava,10,347,251,Transferida
4058,3937,Loop de reuniones,2,462,372,Sobrevive
4059,6106,Laberinto sin salida,7,956,93,Desintegrada
4060,7531,Cámara de hielo,7,508,19,En proceso
4061,1303,Cámara de hielo,4,249,464,Transferida
4062,5160,Grito eterno,7,260,119,Transferida
4063,5584,Cámara de hielo,2,49,159,Reincidente
4064,10,Cámara de hielo,5,814,427,Sobrevive
4065,7144,Laberinto sin salida,8,244,165,Desintegrada
4066,6465,Loop de reuniones,4,639,10,Transferida
4067,7850,Cámara de hielo,6,162,443,Reincidente
4068,3521,Loop de reuniones,3,178,61,Transferida
4069,447,Cámara de hielo,6,696,191,Reincidente
4070,7456,Grito eterno,9,623,295,Sobrevive
4071,8104,Laberinto sin salida,1,626,160,Transferida
4072,4793,Grito eterno,5,733,168,Desintegrada
4073,8014,Loop de reuniones,3,565,337,Desintegrada
4074,6806,Grito eterno,3,81,251,Reincidente
4075,728,Grito eterno,8,200,413,Reincidente
4076,7101,Laberinto sin salida,10,35,485,Transferida
4077,4271,Laberinto sin salida,7,28,177,Sobrevive
4078,3386,Grito eterno,2,737,426,Reincidente
4079,9780,Laberinto sin salida,5,402,451,Reincidente
4080,7405,Loop de reuniones,1,674,491,Reincidente
4081,8952,Cámara de hielo,10,204,43,Reincidente
4082,8750,Baño de lava,5,45,231,Sobrevive
4083,2951,Loop de reuniones,8,266,414,Desintegrada
4084,4406,Laberinto sin salida,8,216,386,Reincidente
4085,4801,Grito eterno,5,98,388,Transferida
4086,1005,Loop de reuniones,5,855,218,Transferida
4087,2025,Laberinto sin salida,4,709,105,Transferida
4088,1297,Loop de reuniones,9,415,72,Sobrevive
4089,5942,Laberinto sin salida,7,214,444,Sobrevive
4090,9359,Laberinto sin salida,7,749,279,Sobrevive
4091,7718,Laberinto sin salida,4,51,54,Desintegrada
4092,6964,Loop de reuniones,4,234,474,Reincidente
4093,4713,Loop de reuniones,5,133,98,En proceso
4094,711,Baño de lava,8,374,418,Transferida
4095,1794,Baño de lava,2,400,180,Reincidente
4096,4553,Cámara de hielo,3,546,19,Sobrevive
4097,2600,Grito eterno,8,941,281,Desintegrada
4098,8135,Cámara de hielo,3,312,73,Reincidente
4099,7406,Baño de lava,2,818,9,Desintegrada
4100,3573,Baño de lava,2,629,349,Transferida
4101,3310,Cámara de hielo,10,93,364,Sobrevive
4102,6403,Baño de lava,3,702,496,Desintegrada
4103,6101,Cámara de hielo,7,245,226,Sobrevive
4104,2373,Grito eterno,8,156,85,Desintegrada
4105,6586,Laberinto sin salida,10,109,270,Sobrevive
4106,3023,Loop de reuniones,8,394,13,Desintegrada
4107,290,Baño de lava,2,845,116,Reincidente
4108,1479,Loop de reuniones,9,613,218,Sobrevive
4109,9237,Laberinto sin salida,4,997,309,Sobrevive
4110,9577,Laberinto sin salida,5,274,229,Desintegrada
4111,6896,Cámara de hielo,3,141,460,Reincidente
4112,9012,Baño de lava,2,237,337,Reincidente
4113,9655,Cámara de hielo,9,636,48,Transferida
4114,4735,Grito eterno,10,500,453,Transferida
4115,2928,Grito eterno,6,87,413,Sobrevive
4116,6868,Loop de reuniones,4,946,219,Sobrevive
4117,5436,Cámara de hielo,1,855,55,Reincidente
4118,525,Grito eterno,1,413,180,Transferida
4119,5176,Grito eterno,4,543,327,Transferida
4120,1180,Laberinto sin salida,6,852,93,Sobrevive
4121,3446,Baño de lava,4,465,242,Transferida
4122,4773,Grito eterno,4,35,109,Desintegrada
4123,3325,Grito eterno,2,687,93,Transferida
4124,5187,Baño de lava,8,566,249,Reincidente
4125,9718,Loop de reuniones,4,600,81,Transferida
4126,2793,Laberinto sin salida,4,710,72,Sobrevive
4127,9949,Loop de reuniones,1,332,491,Reincidente
4128,8484,Baño de lava,8,807,15,Reincidente
4129,3533,Laberinto sin salida,9,256,34,Reincidente
4130,9548,Loop de reuniones,3,44,387,Desintegrada
4131,1925,Grito eterno,7,673,351,Sobrevive
4132,9556,Grito eterno,3,234,3,Desintegrada
4133,4875,Laberinto sin salida,7,91,284,Reincidente
4134,4824,Baño de lava,8,825,45,Desintegrada
4136,620,Grito eterno,9,487,276,Sobrevive
4137,1892,Cámara de hielo,3,698,299,Sobrevive
4138,1071,Cámara de hielo,8,177,55,Desintegrada
4139,9571,Laberinto sin salida,8,729,231,Transferida
4140,8817,Loop de reuniones,6,676,337,Transferida
4141,4010,Grito eterno,5,879,422,Sobrevive
4142,2156,Laberinto sin salida,5,662,173,Transferida
4143,8301,Grito eterno,10,613,494,Desintegrada
4144,5185,Laberinto sin salida,6,561,316,Transferida
4145,8619,Laberinto sin salida,5,453,231,Transferida
4146,5304,Laberinto sin salida,6,190,271,Transferida
4147,5061,Baño de lava,3,807,86,Reincidente
4148,4340,Grito eterno,5,165,29,Sobrevive
4149,7571,Laberinto sin salida,5,237,415,Transferida
4150,4698,Cámara de hielo,2,546,361,Desintegrada
4151,9968,Cámara de hielo,5,611,217,Desintegrada
4152,2229,Cámara de hielo,5,489,158,Reincidente
4153,5658,Loop de reuniones,2,122,230,Transferida
4154,6582,Cámara de hielo,4,220,218,Transferida
4155,2908,Cámara de hielo,8,238,9,Desintegrada
4156,290,Grito eterno,8,935,50,Transferida
4157,2910,Baño de lava,7,737,55,Reincidente
4158,9976,Cámara de hielo,4,411,275,Desintegrada
4159,8291,Laberinto sin salida,7,371,227,Transferida
4160,4823,Baño de lava,6,546,218,Transferida
4161,3599,Baño de lava,5,918,345,Desintegrada
4162,8458,Loop de reuniones,4,729,135,Desintegrada
4163,2727,Laberinto sin salida,8,587,478,Reincidente
4164,1676,Baño de lava,2,530,116,Desintegrada
4165,9118,Grito eterno,5,755,284,Transferida
4166,8566,Laberinto sin salida,4,594,241,Desintegrada
4167,4718,Baño de lava,2,2,128,Desintegrada
4168,442,Loop de reuniones,9,552,426,Desintegrada
4169,1669,Baño de lava,1,829,432,Sobrevive
4170,4892,Cámara de hielo,10,986,441,Reincidente
4171,3667,Baño de lava,4,507,163,Sobrevive
4172,1400,Laberinto sin salida,9,591,488,Transferida
4173,9022,Baño de lava,7,504,129,Transferida
4174,4356,Cámara de hielo,9,546,313,Reincidente
4175,7436,Loop de reuniones,2,970,443,Transferida
4176,9908,Laberinto sin salida,4,761,442,Reincidente
4177,6891,Grito eterno,6,476,230,Sobrevive
4178,4067,Grito eterno,7,742,131,Desintegrada
4179,4340,Grito eterno,2,344,181,Transferida
4180,8660,Loop de reuniones,10,930,229,Reincidente
4181,1214,Baño de lava,6,958,329,Desintegrada
4182,4121,Loop de reuniones,8,553,448,Transferida
4183,1664,Baño de lava,8,525,15,Desintegrada
4184,1009,Baño de lava,8,418,312,Reincidente
4185,1383,Loop de reuniones,4,3,286,En proceso
4186,7528,Cámara de hielo,9,845,66,Reincidente
4187,3189,Baño de lava,3,606,410,Transferida
4188,9083,Laberinto sin salida,7,219,362,Transferida
4189,9810,Grito eterno,6,704,119,Desintegrada
4190,5259,Baño de lava,3,159,463,Reincidente
4191,4573,Cámara de hielo,1,982,386,Sobrevive
4192,6027,Cámara de hielo,5,800,209,Desintegrada
4193,4082,Loop de reuniones,6,583,40,Desintegrada
4194,5564,Baño de lava,10,845,29,Sobrevive
4195,7301,Baño de lava,6,591,315,Reincidente
4196,7740,Grito eterno,10,356,303,Reincidente
4197,8308,Baño de lava,8,161,448,Desintegrada
4198,4384,Loop de reuniones,1,643,218,Desintegrada
4199,7984,Cámara de hielo,3,719,313,Sobrevive
4200,2789,Loop de reuniones,2,570,223,Transferida
4201,4849,Baño de lava,7,64,184,Reincidente
4202,2437,Laberinto sin salida,3,601,363,Desintegrada
4203,7995,Laberinto sin salida,3,995,491,Sobrevive
4204,119,Grito eterno,4,492,446,Sobrevive
4205,6306,Baño de lava,5,313,91,Sobrevive
4206,8492,Laberinto sin salida,2,103,191,Sobrevive
4207,4741,Grito eterno,1,438,441,Reincidente
4208,3040,Grito eterno,10,611,263,Transferida
4209,8367,Laberinto sin salida,2,551,79,Reincidente
4210,338,Loop de reuniones,4,744,34,Reincidente
4211,675,Grito eterno,2,222,334,Transferida
4212,1555,Loop de reuniones,6,821,451,Desintegrada
4213,8236,Laberinto sin salida,5,155,418,Desintegrada
4214,8038,Baño de lava,6,371,330,Desintegrada
4215,2662,Cámara de hielo,2,490,190,Transferida
4216,1842,Laberinto sin salida,2,814,432,Transferida
4217,6418,Baño de lava,9,748,384,Desintegrada
4218,3353,Laberinto sin salida,7,82,356,Transferida
4219,4152,Loop de reuniones,4,495,338,Sobrevive
4220,5847,Baño de lava,9,375,240,Reincidente
4221,2626,Laberinto sin salida,5,280,212,Reincidente
4222,4905,Cámara de hielo,2,145,468,Sobrevive
4223,798,Baño de lava,3,574,360,Transferida
4224,6978,Loop de reuniones,4,322,426,Reincidente
4225,2563,Baño de lava,1,719,418,Transferida
4226,7083,Loop de reuniones,2,567,488,Reincidente
4227,4188,Cámara de hielo,7,606,218,Reincidente
4228,3603,Loop de reuniones,3,207,81,Sobrevive
4229,5243,Grito eterno,8,698,31,Desintegrada
4230,6340,Loop de reuniones,10,592,299,Desintegrada
4231,5241,Laberinto sin salida,6,601,432,Transferida
4232,2738,Grito eterno,2,368,388,Desintegrada
4233,6481,Baño de lava,3,381,234,Sobrevive
4234,2822,Laberinto sin salida,8,496,54,Reincidente
4235,381,Grito eterno,4,903,475,Sobrevive
4236,5776,Grito eterno,2,266,468,Desintegrada
4237,5183,Loop de reuniones,3,870,4,Sobrevive
4238,6636,Loop de reuniones,5,846,423,Transferida
4239,967,Laberinto sin salida,8,396,446,Sobrevive
4240,5101,Cámara de hielo,2,94,186,Reincidente
4241,6365,Laberinto sin salida,3,717,113,Reincidente
4242,7160,Baño de lava,7,748,72,Sobrevive
4243,1034,Grito eterno,1,325,423,Sobrevive
4244,9553,Laberinto sin salida,1,517,307,Sobrevive
4245,5206,Cámara de hielo,1,949,279,Sobrevive
4246,4467,Cámara de hielo,1,546,418,Reincidente
4247,2218,Baño de lava,1,476,189,Reincidente
4248,5612,Grito eterno,9,206,378,Desintegrada
4249,4251,Baño de lava,7,251,34,Transferida
4250,3776,Grito eterno,4,751,317,Transferida
4251,3015,Cámara de hielo,10,184,34,Desintegrada
4252,939,Grito eterno,10,379,361,Transferida
4253,935,Loop de reuniones,10,715,208,Transferida
4254,7610,Baño de lava,1,698,468,Desintegrada
4255,6272,Laberinto sin salida,2,427,332,Reincidente
4256,8224,Grito eterno,3,650,31,Reincidente
4257,6839,Baño de lava,8,149,218,Sobrevive
4258,4547,Cámara de hielo,4,814,245,Sobrevive
4259,9091,Cámara de hielo,9,866,378,Reincidente
4260,4505,Cámara de hielo,9,149,226,Sobrevive
4261,9308,Laberinto sin salida,3,812,442,Sobrevive
4262,2301,Cámara de hielo,5,975,112,Sobrevive
4263,1360,Cámara de hielo,9,755,448,Sobrevive
4264,2327,Cámara de hielo,5,870,332,Reincidente
4265,8237,Laberinto sin salida,9,866,72,Transferida
4266,2230,Laberinto sin salida,3,6,343,Transferida
4267,6046,Grito eterno,8,667,74,Desintegrada
4268,9462,Baño de lava,8,104,314,Transferida
4269,8628,Cámara de hielo,5,881,226,Sobrevive
4270,339,Baño de lava,7,868,495,Reincidente
4271,4419,Laberinto sin salida,5,989,485,Desintegrada
4272,9350,Grito eterno,8,604,388,Desintegrada
4273,964,Loop de reuniones,7,317,24,Desintegrada
4274,6559,Grito eterno,4,12,279,Sobrevive
4275,2970,Laberinto sin salida,10,977,348,Transferida
4276,7980,Baño de lava,6,736,41,Reincidente
4277,9559,Cámara de hielo,9,557,475,Desintegrada
4278,2561,Loop de reuniones,4,2,316,Transferida
4279,6706,Grito eterno,4,376,187,En proceso
4280,8310,Loop de reuniones,1,789,189,Transferida
4281,7587,Baño de lava,5,708,448,Desintegrada
4282,7200,Grito eterno,4,293,240,Transferida
4283,2586,Grito eterno,4,402,81,Sobrevive
4284,7760,Baño de lava,9,799,92,Transferida
4285,7283,Cámara de hielo,5,871,81,Desintegrada
4286,4257,Grito eterno,4,940,89,Desintegrada
4287,7142,Baño de lava,2,547,480,Sobrevive
4288,8292,Laberinto sin salida,8,96,226,Reincidente
4289,6267,Laberinto sin salida,8,270,387,Desintegrada
4290,3362,Grito eterno,10,862,377,Transferida
4291,9427,Laberinto sin salida,10,989,66,Reincidente
4292,9144,Baño de lava,1,996,159,Transferida
4293,5192,Cámara de hielo,9,498,211,Desintegrada
4294,1020,Grito eterno,1,221,102,Desintegrada
4295,2278,Laberinto sin salida,6,333,366,Reincidente
4296,6645,Grito eterno,6,448,357,Desintegrada
4297,6387,Cámara de hielo,3,132,475,Reincidente
4298,6510,Loop de reuniones,5,481,441,Reincidente
4299,8226,Cámara de hielo,2,731,119,Transferida
4300,1821,Cámara de hielo,8,107,281,Reincidente
4301,2962,Loop de reuniones,5,341,464,En proceso
4302,4292,Laberinto sin salida,1,427,241,Sobrevive
4303,5220,Baño de lava,7,634,427,Desintegrada
4304,9014,Loop de reuniones,10,420,115,Sobrevive
4305,9813,Laberinto sin salida,1,230,481,Sobrevive
4306,3665,Grito eterno,4,883,467,Desintegrada
4307,8605,Baño de lava,2,664,360,Reincidente
4308,7738,Laberinto sin salida,5,203,34,Desintegrada
4309,2667,Laberinto sin salida,4,420,242,Sobrevive
4310,7263,Loop de reuniones,1,878,234,Sobrevive
4311,4845,Cámara de hielo,6,319,278,Desintegrada
4312,760,Grito eterno,2,883,363,Desintegrada
4313,6575,Grito eterno,4,779,74,Sobrevive
4314,7816,Laberinto sin salida,6,557,357,Reincidente
4315,8861,Cámara de hielo,3,165,107,Reincidente
4316,3042,Cámara de hielo,3,949,192,Desintegrada
4317,5680,Cámara de hielo,7,272,467,Sobrevive
4318,3242,Baño de lava,6,871,377,Reincidente
4319,4405,Laberinto sin salida,1,300,471,Transferida
4321,6838,Laberinto sin salida,1,25,186,Reincidente
4322,4285,Grito eterno,2,700,236,Sobrevive
4323,1026,Cámara de hielo,10,687,15,Reincidente
4324,9123,Grito eterno,2,914,188,Reincidente
4325,6223,Baño de lava,2,857,368,Sobrevive
4326,6010,Baño de lava,5,992,159,Sobrevive
4327,8392,Cámara de hielo,7,238,314,Sobrevive
4328,3693,Grito eterno,2,154,422,Transferida
4329,7100,Cámara de hielo,6,725,307,Desintegrada
4330,1984,Cámara de hielo,3,685,348,Sobrevive
4331,8790,Loop de reuniones,2,459,423,Sobrevive
4332,35,Laberinto sin salida,7,868,209,Transferida
4333,2492,Loop de reuniones,6,906,314,Sobrevive
4334,6482,Grito eterno,4,117,335,Reincidente
4335,8113,Baño de lava,4,383,131,Reincidente
4336,6124,Grito eterno,1,132,9,En proceso
4337,8754,Cámara de hielo,6,43,168,Desintegrada
4338,5224,Laberinto sin salida,3,901,483,Desintegrada
4339,4898,Cámara de hielo,10,795,387,Sobrevive
4340,7318,Grito eterno,4,438,166,Desintegrada
4341,6245,Laberinto sin salida,4,842,266,Reincidente
4342,5816,Baño de lava,4,188,124,Reincidente
4343,3687,Cámara de hielo,1,840,442,Reincidente
4344,7480,Cámara de hielo,7,785,335,Reincidente
4345,8366,Grito eterno,4,745,347,Transferida
4346,6330,Cámara de hielo,4,247,330,Desintegrada
4347,3072,Grito eterno,8,362,184,Reincidente
4348,2906,Cámara de hielo,10,847,3,Transferida
4349,9602,Laberinto sin salida,9,565,337,Desintegrada
4350,8954,Cámara de hielo,1,298,278,Transferida
4351,1904,Grito eterno,10,444,322,Desintegrada
4352,8681,Cámara de hielo,10,26,377,Reincidente
4353,4675,Loop de reuniones,1,199,280,Sobrevive
4354,8562,Laberinto sin salida,4,810,234,Sobrevive
4355,2334,Laberinto sin salida,1,285,314,Transferida
4356,4079,Cámara de hielo,7,793,212,Desintegrada
4357,27,Baño de lava,1,845,129,Transferida
4358,7416,Grito eterno,6,832,478,Desintegrada
4359,1934,Loop de reuniones,6,465,128,Transferida
4360,2977,Baño de lava,4,622,286,Desintegrada
4361,2270,Laberinto sin salida,7,290,360,Reincidente
4362,1526,Grito eterno,9,501,366,Desintegrada
4363,1887,Baño de lava,1,693,79,Desintegrada
4364,210,Cámara de hielo,10,359,211,Desintegrada
4365,6863,Cámara de hielo,4,62,307,En proceso
4366,8009,Laberinto sin salida,2,235,220,Desintegrada
4367,7335,Baño de lava,4,559,474,Transferida
4368,9347,Grito eterno,1,666,481,Desintegrada
4369,847,Grito eterno,5,675,345,Reincidente
4370,461,Laberinto sin salida,9,598,105,Reincidente
4371,8920,Cámara de hielo,6,729,377,Reincidente
4372,9629,Baño de lava,10,27,187,Transferida
4373,8935,Grito eterno,2,618,226,Reincidente
4374,1978,Loop de reuniones,4,675,71,Desintegrada
